CustomerKey,GeographyKey,FirstName,LastName,fullName,BirthDate,MaritalStatus,Gender,EmailAddress,EnglishEducation,EnglishOccupation,AddressLine1,Phone,DateFirstPurchase,customer city
12423,631,Sarah,Thompson,Sarah Thompson,1970-10-19,S,Female,sarah17@adventure-works.com,Partial High School,Clerical,6277 Morengo Ct.,412-555-0111,2019-12-19,Olympia
12424,638,Rebecca,Mitchell,Rebecca Mitchell,1965-09-20,M,Female,rebecca13@adventure-works.com,High School,Manual,9809 St. Germain Lane,337-555-0114,2021-08-25,Sedro Woolley
12425,644,Brandon,White,Brandon White,1959-09-02,M,Male,brandon33@adventure-works.com,High School,Clerical,9146 Columbia River Ct.,716-555-0187,2021-11-17,Walla Walla
12426,334,Cody,Cox,Cody Cox,1960-03-22,M,Male,cody11@adventure-works.com,Partial College,Clerical,4693 Mills Dr.,328-555-0119,2021-11-05,Lakewood
12427,359,Kimberly,Stewart,Kimberly Stewart,1959-08-08,M,Female,kimberly24@adventure-works.com,Partial College,Clerical,6289 Via Del Verdes,732-555-0139,2021-06-04,San Diego
12428,361,Sean,Morris,Sean Morris,1960-08-06,M,Male,sean26@adventure-works.com,Partial College,Clerical,6603 Jennifer Way,951-555-0193,2021-10-26,San Gabriel
12429,311,Melvin,Black,Melvin Black,1961-05-26,M,Male,melvin19@adventure-works.com,Partial College,Clerical,4176 Alexander Pl,810-555-0164,2021-03-05,Concord
12430,66,Kaitlyn,Thompson,Kaitlyn Thompson,1960-09-28,M,Female,kaitlyn38@adventure-works.com,Partial College,Clerical,5675 Fairoaks Way,445-555-0190,2021-04-20,Sooke
12431,66,Wyatt,Thomas,Wyatt Thomas,1960-09-17,M,Male,wyatt11@adventure-works.com,Partial College,Clerical,8033 Chaucer Drive,213-555-0147,2021-03-21,Sooke
12432,325,Nathan,Clark,Nathan Clark,1961-01-21,M,Male,nathan53@adventure-works.com,Partial College,Clerical,342 Summerfield Dr.,809-555-0149,2021-10-26,Glendale
12433,361,Antonio,Price,Antonio Price,1966-07-16,M,Male,antonio0@adventure-works.com,Partial College,Clerical,4451 Carmel Dr.,652-555-0177,2021-03-30,San Gabriel
12434,642,Thomas,Kumar,Thomas Kumar,1960-09-05,M,Male,thomas31@adventure-works.com,Partial College,Clerical,3344 Arguello Blvd.,404-555-0141,2021-11-20,Tacoma
12435,297,Christy,Zhou,Christy Zhou,1961-04-08,M,Female,christy8@adventure-works.com,Partial College,Clerical,7527 Brook Way,721-555-0117,2019-12-04,Bell Gardens
12436,612,Albert,Diaz,Albert Diaz,1960-12-15,M,Male,albert5@adventure-works.com,Partial College,Clerical,8574 Hidden Oak Ct.,744-555-0110,2021-06-16,Burien
12437,548,Jeremy,Young,Jeremy Young,1971-12-09,M,Male,jeremy8@adventure-works.com,Partial College,Clerical,1459 Placer Dr.,657-555-0116,2019-12-13,Salem
12438,310,Bailey,Rogers,Bailey Rogers,1966-10-15,S,Female,bailey17@adventure-works.com,Graduate Degree,Skilled Manual,6120 Evergreen Ct.,161-555-0140,2019-12-09,Colma
12439,536,Megan,Bennett,Megan Bennett,1961-11-23,M,Female,megan51@adventure-works.com,Partial College,Clerical,2176 Apollo Way,802-555-0150,2021-03-25,Beaverton
12440,301,Francisco,Chandra,Francisco Chandra,1962-04-11,M,Male,francisco3@adventure-works.com,Partial College,Clerical,2084 Ahwanee Lane,146-555-0144,2019-11-29,Burbank
12441,299,Trevor,Simmons,Trevor Simmons,1963-05-21,M,Male,trevor15@adventure-works.com,Partial College,Clerical,5221 Del Vista Court,146-555-0139,2019-12-03,Berkeley
12442,301,Allison,Richardson,Allison Richardson,1963-02-01,M,Female,allison8@adventure-works.com,Partial College,Clerical,4344 Azoras Cir,618-555-0124,2019-11-30,Burbank
12443,301,Garrett,James,Garrett James,1962-11-19,M,Male,garrett3@adventure-works.com,Partial College,Clerical,6190 Terra Granada,744-555-0130,2022-01-18,Burbank
12444,53,Mackenzie,Phillips,Mackenzie Phillips,1962-10-20,M,Female,mackenzie28@adventure-works.com,Partial College,Clerical,6685 Rosina Court,372-555-0117,2021-03-03,Metchosin
12445,546,Cameron,Taylor,Cameron Taylor,1962-09-24,M,Male,cameron49@adventure-works.com,Partial College,Clerical,5083 Bates Court,694-555-0145,2021-08-08,Oregon City
12446,331,Jasmine,Hall,Jasmine Hall,1963-01-31,M,Female,jasmine21@adventure-works.com,Partial College,Clerical,5366 Clayton Way,147-555-0117,2019-12-08,La Jolla
12447,60,Carson,Hayes,Carson Hayes,1963-04-23,M,Male,carson22@adventure-works.com,Partial College,Clerical,6799 El Camino Dr.,137-555-0160,2021-05-03,Port Hammond
12448,543,Hailey,Cox,Hailey Cox,1974-11-13,S,Female,hailey11@adventure-works.com,Graduate Degree,Skilled Manual,8203 Courtland Drive,391-555-0176,2019-12-26,Lebanon
12449,60,Dylan,Brown,Dylan Brown,1963-09-06,S,Male,dylan39@adventure-works.com,Graduate Degree,Skilled Manual,549 Via Appia,480-555-0194,2021-06-10,Port Hammond
12450,329,Cody,Cook,Cody Cook,1964-03-22,M,Male,cody21@adventure-works.com,Graduate Degree,Skilled Manual,7084 Catanzaro Way,807-555-0125,2019-12-24,Imperial Beach
12451,68,Anna,Simmons,Anna Simmons,1964-02-07,S,Female,anna40@adventure-works.com,Graduate Degree,Skilled Manual,6793 Longview Road,242-555-0193,2021-06-20,Vancouver
12452,641,Sean,Sanchez,Sean Sanchez,1964-05-23,M,Male,sean25@adventure-works.com,Graduate Degree,Skilled Manual,2350 Mildred Ln.,496-555-0128,2019-12-21,Spokane
12453,552,Madison,Bennett,Madison Bennett,1963-11-07,S,Female,madison36@adventure-works.com,Graduate Degree,Skilled Manual,4742 Granada Dr.,127-555-0115,2021-05-20,W. Linn
12454,611,Samuel,Griffin,Samuel Griffin,1964-08-29,M,Male,samuel20@adventure-works.com,Graduate Degree,Skilled Manual,4074 Northwood Dr,884-555-0114,2021-04-08,Bremerton
12455,339,Benjamin,Lewis,Benjamin Lewis,1964-10-07,M,Male,benjamin58@adventure-works.com,Graduate Degree,Skilled Manual,3420 Weber Bryan Pl.,763-555-0144,2021-11-17,Mill Valley
12456,612,Thomas,Chen,Thomas Chen,1965-02-12,M,Male,thomas28@adventure-works.com,Graduate Degree,Skilled Manual,2530 Spring Hill Road,860-555-0179,2022-01-16,Burien
12457,536,Misty,Rai,Misty Rai,1965-03-01,S,Female,misty19@adventure-works.com,Graduate Degree,Skilled Manual,1094 Loveridge Circle,619-555-0134,2021-04-04,Beaverton
12458,155,Veronica,Sanchez,Veronica Sanchez,1973-11-24,M,Female,veronica22@adventure-works.com,Bachelors,Clerical,Königsteiner Straße 550,1 (11) 500 555-0159,2021-09-04,Bottrop
12459,260,Stefanie,Rodriguez,Stefanie Rodriguez,1974-03-13,S,Female,stefanie17@adventure-works.com,Bachelors,Clerical,1293 Silverwood Drive,1 (11) 500 555-0182,2020-07-02,Milton Keynes
12460,257,Dominique,Malhotra,Dominique Malhotra,1974-05-23,S,Female,dominique4@adventure-works.com,Bachelors,Clerical,9838 Westchester Pl.,1 (11) 500 555-0140,2020-07-25,London
12461,147,Ruth,Suri,Ruth Suri,1979-02-24,M,Female,ruth6@adventure-works.com,Graduate Degree,Clerical,Westheimer Straße 9292,1 (11) 500 555-0114,2020-08-15,Hamburg
12462,178,Levi,Suri,Levi Suri,1973-12-09,M,Male,levi0@adventure-works.com,Graduate Degree,Clerical,Zollhof 6866,1 (11) 500 555-0180,2020-09-07,Sulzbach Taunus
12463,236,Todd,Huang,Todd Huang,1974-05-23,M,Male,todd7@adventure-works.com,Graduate Degree,Clerical,4369 Carpetta Circle,1 (11) 500 555-0114,2020-07-06,Cheltenham
12464,220,Jared,Cook,Jared Cook,1973-04-13,S,Male,jared23@adventure-works.com,High School,Manual,"646, place du Tertre",1 (11) 500 555-0112,2019-07-23,Bobigny
12465,239,Cassandra,Patel,Cassandra Patel,1978-02-19,M,Female,cassandra3@adventure-works.com,Partial College,Manual,8374 Vista Del Diablo,1 (11) 500 555-0134,2021-03-30,Gloucestershire
12466,221,Willie,He,Willie He,1972-10-23,M,Male,willie17@adventure-works.com,Partial College,Manual,"11, rue du Puits Dixme",1 (11) 500 555-0159,2021-03-19,Drancy
12467,196,Jennifer,Jones,Jennifer Jones,1983-10-01,S,Female,jennifer31@adventure-works.com,Partial College,Manual,"2, place de la République",1 (11) 500 555-0197,2021-04-21,Paris
12468,200,Wayne,Nath,Wayne Nath,1978-10-21,M,Male,wayne21@adventure-works.com,Bachelors,Clerical,"95, avenue de l´ Union Centrale",1 (11) 500 555-0142,2019-07-12,Paris
12469,160,Shane,Srini,Shane Srini,1972-02-18,M,Male,shane12@adventure-works.com,High School,Manual,Haberstr 5776,1 (11) 500 555-0163,2021-09-19,Paderborn
12470,164,Barbara,He,Barbara He,1971-08-06,M,Female,barbara27@adventure-works.com,High School,Manual,Lieblingsweg 4,1 (11) 500 555-0110,2021-11-23,Berlin
12471,155,Lacey,Zeng,Lacey Zeng,1972-11-10,M,Female,lacey35@adventure-works.com,Bachelors,Clerical,Rehstr 1346,1 (11) 500 555-0167,2021-03-16,Bottrop
12472,215,Jeffery,Zhang,Jeffery Zhang,1977-09-05,M,Male,jeffery0@adventure-works.com,Bachelors,Clerical,"9, avenue Reille",1 (11) 500 555-0124,2021-08-09,Colombes
12473,277,Sergio,Sai,Sergio Sai,1972-05-14,M,Male,sergio6@adventure-works.com,Bachelors,Skilled Manual,9790 Deer Creek Lane,1 (11) 500 555-0122,2020-07-11,York
12474,226,Tammy,Chandra,Tammy Chandra,1977-12-18,M,Female,tammy2@adventure-works.com,Bachelors,Skilled Manual,"2, place Beaubernard",1 (11) 500 555-0148,2019-07-22,Cergy
12475,161,Logan,Carter,Logan Carter,1970-09-22,S,Male,logan36@adventure-works.com,Partial High School,Manual,Buergermeister-ulrich-str 111,1 (11) 500 555-0192,2020-09-03,Solingen
12476,260,Rodney,Jimenez,Rodney Jimenez,1981-08-02,S,Male,rodney1@adventure-works.com,High School,Manual,4977 Candlestick Dr.,1 (11) 500 555-0152,2021-10-09,Milton Keynes
12477,197,Robin,Gill,Robin Gill,1971-06-22,M,Female,robin10@adventure-works.com,High School,Manual,"28, rue de Fontfroide",1 (11) 500 555-0166,2021-12-09,Paris
12478,155,Ruben,Mehta,Ruben Mehta,1970-08-17,S,Male,ruben15@adventure-works.com,High School,Manual,Welt Platz 4,1 (11) 500 555-0183,2021-12-30,Bottrop
12479,131,Priscilla,Tang,Priscilla Tang,1970-11-09,M,Female,priscilla3@adventure-works.com,Bachelors,Skilled Manual,Im Himmelsweg 89,1 (11) 500 555-0159,2020-09-04,Frankfurt
12480,187,Meredith,Alvarez,Meredith Alvarez,1980-10-10,S,Female,meredith27@adventure-works.com,Partial High School,Manual,"20, rue Saint-Lazare",1 (11) 500 555-0172,2019-07-10,Lille
12481,152,Victor,Diaz,Victor Diaz,1970-03-07,S,Male,victor4@adventure-works.com,Partial High School,Manual,Hüttenstr 95,1 (11) 500 555-0121,2021-03-08,Berlin
12482,225,Jerome,Browning,Jerome Browning,1969-09-03,S,Male,jerome14@adventure-works.com,Partial High School,Manual,"2, rue de Fontfroide",1 (11) 500 555-0146,2021-12-25,Orly
12483,189,Amanda,Perez,Amanda Perez,1969-10-02,S,Female,amanda55@adventure-works.com,High School,Manual,"194, boulevard Tremblay",1 (11) 500 555-0112,2019-07-04,Roubaix
12484,147,Lori,Suarez,Lori Suarez,1975-03-31,S,Female,lori19@adventure-works.com,High School,Manual,Zollstr 8,1 (11) 500 555-0115,2020-09-24,Hamburg
12485,180,Veronica,Subram,Veronica Subram,1975-03-22,S,Female,veronica14@adventure-works.com,High School,Manual,"6, rue Saint-Lazare",1 (11) 500 555-0127,2019-07-12,Colomiers
12486,274,Kristen,Ye,Kristen Ye,1980-08-05,S,Female,kristen8@adventure-works.com,High School,Manual,579 Meager Dr.,1 (11) 500 555-0146,2020-07-19,West Sussex
12487,135,Willie,Zhu,Willie Zhu,1975-04-03,S,Male,willie12@adventure-works.com,High School,Manual,Conesweg 621,1 (11) 500 555-0128,2020-09-14,Salzgitter
12488,208,Jay,Garcia,Jay Garcia,1968-11-08,S,Male,jay21@adventure-works.com,High School,Manual,"95, avenue de l´ Union Centrale",1 (11) 500 555-0166,2021-09-20,Saint Germain en Laye
12489,211,Wayne,Rai,Wayne Rai,1977-10-21,M,Male,wayne20@adventure-works.com,Bachelors,Professional,"17, rue de Maubeuge",1 (11) 500 555-0190,2021-03-20,Les Ulis
12490,201,Trisha,He,Trisha He,1972-01-25,M,Female,trisha13@adventure-works.com,Bachelors,Professional,"98bis, boulevard du Montparnasse",1 (11) 500 555-0131,2021-03-18,Paris
12491,262,Alvin,Huang,Alvin Huang,1971-08-06,M,Male,alvin7@adventure-works.com,Bachelors,Professional,3960 Temple Drive,1 (11) 500 555-0192,2021-08-02,Oxford
12492,269,Brittany,Price,Brittany Price,1972-03-03,S,Female,brittany0@adventure-works.com,Graduate Degree,Skilled Manual,3845 Mt. Dell Drive,1 (11) 500 555-0110,2020-07-13,Stoke-on-Trent
12493,121,Dwayne,Vazquez,Dwayne Vazquez,1970-12-21,M,Male,dwayne14@adventure-works.com,Bachelors,Professional,Zollhof 4822,1 (11) 500 555-0169,2021-05-15,Ingolstadt
12494,209,Abby,Sandberg,Abby Sandberg,1975-08-15,M,Female,abby7@adventure-works.com,Partial College,Clerical,"208, chaussée de Tournai",1 (11) 500 555-0148,2019-07-01,Versailles
12495,131,Lucas,Miller,Lucas Miller,1969-09-12,S,Male,lucas19@adventure-works.com,Partial College,Clerical,Postenweg 3138,1 (11) 500 555-0131,2020-09-18,Frankfurt
12496,238,Melanie,Cox,Melanie Cox,1980-07-18,M,Female,melanie36@adventure-works.com,Bachelors,Skilled Manual,7547 Delta Fair Blvd.,1 (11) 500 555-0110,2021-08-20,Gateshead
12497,174,Ashlee,Kumar,Ashlee Kumar,1969-03-21,M,Female,ashlee14@adventure-works.com,Bachelors,Skilled Manual,Pflugstr 2464,1 (11) 500 555-0192,2021-07-01,Saarbrücken
12498,147,Eduardo,Diaz,Eduardo Diaz,1979-10-14,M,Male,eduardo65@adventure-works.com,Bachelors,Skilled Manual,Werftstr 54,1 (11) 500 555-0140,2021-06-29,Hamburg
12499,150,Heather,Wang,Heather Wang,1984-02-01,S,Female,heather1@adventure-works.com,High School,Manual,Knaackstr 756,1 (11) 500 555-0116,2020-09-13,München
12500,172,Kathleen,Vazquez,Kathleen Vazquez,1984-08-12,S,Female,kathleen16@adventure-works.com,Partial College,Clerical,Alderweg 7247,1 (11) 500 555-0157,2020-09-01,Offenbach
12501,161,Cory,Sai,Cory Sai,1985-03-12,S,Male,cory4@adventure-works.com,Partial College,Clerical,Am Gallberg 65,1 (11) 500 555-0131,2020-09-28,Solingen
12502,264,Darren,Sanchez,Darren Sanchez,1985-05-17,S,Male,darren21@adventure-works.com,Partial College,Clerical,7444 Margo Drive,1 (11) 500 555-0193,2021-02-03,Oxon
12503,279,Casey,Shen,Casey Shen,1985-02-16,S,Female,casey2@adventure-works.com,Partial College,Clerical,7709 Redhead Way,1 (11) 500 555-0148,2021-02-15,York
12504,239,Arthur,Gutierrez,Arthur Gutierrez,1968-08-19,M,Male,arthur35@adventure-works.com,Bachelors,Skilled Manual,3859 Argyll Ave,1 (11) 500 555-0113,2021-04-25,Gloucestershire
12505,269,Dalton,Martin,Dalton Martin,1968-08-02,M,Male,dalton13@adventure-works.com,Bachelors,Skilled Manual,7158 Waterview Place,1 (11) 500 555-0172,2021-03-01,Stoke-on-Trent
12506,274,Preston,Sanchez,Preston Sanchez,1968-12-29,M,Male,preston18@adventure-works.com,Bachelors,Skilled Manual,2823 Pheasant Court,1 (11) 500 555-0179,2021-02-11,West Sussex
12507,161,Ian,Bell,Ian Bell,1973-09-22,M,Male,ian81@adventure-works.com,Partial College,Clerical,Karl Liebknecht str 466,1 (11) 500 555-0118,2021-04-11,Solingen
12508,234,Nichole,Anand,Nichole Anand,1968-01-29,M,Female,nichole22@adventure-works.com,Bachelors,Skilled Manual,2988 Buckingham Dr.,1 (11) 500 555-0143,2021-05-31,Bury
12509,221,Marc,Ferrier,Marc Ferrier,1967-08-19,M,Male,marc12@adventure-works.com,Bachelors,Skilled Manual,"11, rue Saint Denis",1 (11) 500 555-0118,2021-02-21,Drancy
12510,205,Roberto,Sanz,Roberto Sanz,1968-05-19,M,Male,roberto18@adventure-works.com,Bachelors,Skilled Manual,"1, rue de Courtaboeuf",1 (11) 500 555-0177,2019-08-27,Lieusaint
12511,197,Grant,Chander,Grant Chander,1983-09-14,S,Male,grant17@adventure-works.com,Partial College,Clerical,"35, avenue des Laurentides",1 (11) 500 555-0117,2021-06-28,Paris
12512,164,Carolyn,Gomez,Carolyn Gomez,1983-11-19,M,Female,carolyn23@adventure-works.com,Partial College,Clerical,Wasserstr 63,1 (11) 500 555-0197,2021-03-23,Berlin
12513,269,Austin,Thompson,Austin Thompson,1983-09-17,S,Male,austin31@adventure-works.com,Partial College,Clerical,2754 Stanbridge Ct.,1 (11) 500 555-0139,2021-06-17,Stoke-on-Trent
12514,203,Lacey,Becker,Lacey Becker,1983-06-08,S,Female,lacey9@adventure-works.com,Partial College,Clerical,"61, rue Mazagran",1 (11) 500 555-0181,2021-02-14,Paris
12515,189,Shelby,Bailey,Shelby Bailey,1982-12-01,S,Female,shelby16@adventure-works.com,Partial College,Clerical,"111, rue des Pyrenees",1 (11) 500 555-0195,2021-07-24,Roubaix
12516,145,Shawna,Chander,Shawna Chander,1982-11-24,S,Female,shawna16@adventure-works.com,Partial College,Clerical,Buergermeister-ulrich-str 888,1 (11) 500 555-0182,2021-12-16,Frankfurt am Main
12517,133,Alexa,Watson,Alexa Watson,1983-02-22,S,Female,alexa0@adventure-works.com,Partial College,Clerical,Residenz Straße 98,1 (11) 500 555-0191,2021-10-19,Kassel
12518,161,Jacquelyn,Dominguez,Jacquelyn Dominguez,1983-03-27,S,Female,jacquelyn13@adventure-works.com,Partial College,Clerical,Werftstr 544,1 (11) 500 555-0134,2021-08-01,Solingen
12519,265,Casey,Gutierrez,Casey Gutierrez,1983-06-16,S,Male,casey34@adventure-works.com,Partial College,Clerical,2035 Emmons Canyon Lane,1 (11) 500 555-0115,2021-05-11,Peterborough
12520,208,Seth,Jackson,Seth Jackson,1982-05-25,S,Male,seth12@adventure-works.com,High School,Manual,"9, avenue de l´ Union Centrale",1 (11) 500 555-0165,2019-08-02,Saint Germain en Laye
12521,172,Meredith,Dominguez,Meredith Dominguez,1980-07-11,S,Female,meredith36@adventure-works.com,Partial High School,Manual,Kurfürstenstr 74,1 (11) 500 555-0190,2020-10-05,Offenbach
12522,222,Brandy,Sanchez,Brandy Sanchez,1982-03-07,S,Female,brandy16@adventure-works.com,High School,Manual,"882, place du Tertre",1 (11) 500 555-0197,2019-08-24,Pantin
12523,200,Steve,Wagner,Steve Wagner,1982-06-02,S,Male,steve5@adventure-works.com,High School,Manual,"8188, chaussée de Tournai",1 (11) 500 555-0164,2019-08-28,Paris
12524,211,Kate,Shan,Kate Shan,1980-07-23,S,Female,kate8@adventure-works.com,Partial College,Clerical,"312, rue Villedo",1 (11) 500 555-0191,2021-06-13,Les Ulis
12525,237,Chelsea,Rodriguez,Chelsea Rodriguez,1980-10-25,M,Female,chelsea21@adventure-works.com,Bachelors,Skilled Manual,5444 Bohon Circle,1 (11) 500 555-0111,2021-05-25,Esher-Molesey
12526,256,Michele,Suarez,Michele Suarez,1986-05-15,M,Female,michele53@adventure-works.com,Bachelors,Skilled Manual,5549 Bluejay Dr.,1 (11) 500 555-0147,2020-07-10,London
12527,301,José,Rodriguez,José Rodriguez,1965-05-23,M,Male,josé81@adventure-works.com,Graduate Degree,Skilled Manual,1686 Willow Drive,821-555-0115,2021-12-17,Burbank
12528,641,Devin,Wilson,Devin Wilson,1964-08-29,S,Male,devin5@adventure-works.com,Graduate Degree,Skilled Manual,5958 Meadow Glen Way,216-555-0140,2021-08-28,Spokane
12529,299,Isaiah,Allen,Isaiah Allen,1965-04-09,M,Male,isaiah41@adventure-works.com,Graduate Degree,Skilled Manual,3476 Sunset Meadows,457-555-0183,2022-01-19,Berkeley
12530,64,Isabel,Coleman,Isabel Coleman,1977-11-23,S,Female,isabel6@adventure-works.com,Partial College,Clerical,6398 Haviland Place,909-555-0115,2021-02-15,Shawnee
12531,536,Autumn,Xu,Autumn Xu,1977-12-31,S,Female,autumn11@adventure-works.com,Partial College,Clerical,2219 Dewing Avenue,941-555-0190,2021-03-18,Beaverton
12532,53,Jose,Carter,Jose Carter,1978-09-06,M,Male,jose46@adventure-works.com,Graduate Degree,Skilled Manual,4420 Tuolumne St.,508-555-0175,2021-09-26,Metchosin
12533,644,Luis,Washington,Luis Washington,1946-05-07,M,Male,luis12@adventure-works.com,Graduate Degree,Management,5351 Maryland Drive,150-555-0115,2021-02-01,Walla Walla
12534,179,Katie,Shan,Katie Shan,1967-12-13,M,Female,katie13@adventure-works.com,Graduate Degree,Manual,"11, quai de l´ Iton",1 (11) 500 555-0136,2021-09-08,Saint Ouen
12535,161,Clifford,Kapoor,Clifford Kapoor,1973-02-14,S,Male,clifford1@adventure-works.com,Bachelors,Manual,Postenweg 4642,1 (11) 500 555-0148,2021-09-18,Solingen
12536,161,Javier,Dominguez,Javier Dominguez,1966-12-15,M,Male,javier7@adventure-works.com,Bachelors,Manual,Buergermeister-ulrich-str 6,1 (11) 500 555-0118,2021-11-21,Solingen
12537,200,Terrence,Luo,Terrence Luo,1972-03-14,M,Male,terrence6@adventure-works.com,Bachelors,Manual,"851, rue Henri Gagnon",1 (11) 500 555-0171,2021-06-24,Paris
12538,164,Paula,Blanco,Paula Blanco,1967-02-18,M,Female,paula18@adventure-works.com,Graduate Degree,Clerical,Marketplatz 7935,1 (11) 500 555-0180,2021-05-27,Berlin
12539,225,Marc,Dominguez,Marc Dominguez,1940-11-22,S,Male,marc16@adventure-works.com,Graduate Degree,Clerical,"1994, rue des Pyrenees",1 (11) 500 555-0137,2021-11-30,Orly
12540,265,Levi,Sara,Levi Sara,1942-03-06,M,Male,levi9@adventure-works.com,Graduate Degree,Clerical,9527 Onley Dr.,1 (11) 500 555-0166,2021-03-02,Peterborough
12541,221,Jonathan,Zhang,Jonathan Zhang,1968-04-02,M,Male,jonathan23@adventure-works.com,Graduate Degree,Clerical,"47, impasse Ste-Madeleine",1 (11) 500 555-0164,2021-06-15,Drancy
12542,204,Preston,Patel,Preston Patel,1967-12-25,M,Male,preston3@adventure-works.com,Graduate Degree,Clerical,"835, avenue des Laurentides",1 (11) 500 555-0186,2022-01-11,Paris
